Universal ACDC v.1.38
importing alife objects...
importing alife objects from file alife_zaton.ltx...
importing alife objects from file alife_jupiter.ltx...
importing alife objects from file alife_puzir.ltx...
team 0, squad 1, group 3, puzir_sniper1
team 0, squad 0, group 0, gar_stalker_0006
team 0, squad 0, group 0, gar_stalker_0007
team 0, squad 6, group 5, gar_pseudodog_weak
team 0, squad 0, group 0, gar_stalker_0008
team 0, squad 0, group 0, gar_stalker_0009
team 0, squad 1, group 5, amk_artem_kulinar
team 0, squad 1, group 5, amk_vitek_voron
importing alife objects from file alife_l01_escape.ltx...
team 0, squad 5, group 0, xalyava_naem1
team 0, squad 5, group 0, xalyava_naem2
team 0, squad 5, group 0, xalyava_naem3
team 0, squad 5, group 0, xalyava_naem4
team 0, squad 5, group 0, xalyava_naem5
team 0, squad 5, group 0, xalyava_naem6
team 0, squad 5, group 0, xalyava_naem7
team 0, squad 5, group 0, xalyava_naem8
team 0, squad 5, group 0, xalyava
team 0, squad 5, group 0, xalyava_drug
team 0, squad 5, group 4, dead_military_esc
team 0, squad 5, group 4, mill_sniper_nick
team 0, squad 5, group 4, mill_sniper_harris
team 0, squad 5, group 4, mill_sniper_jonn
team 0, squad 5, group 4, mill_sniper_croker
team 12, squad 1, group 1, esc_suicidal_flesh
team 0, squad 1, group 5, esc_lager1
team 0, squad 1, group 5, esc_lager2
team 0, squad 1, group 5, esc_lager3
team 0, squad 1, group 5, esc_lager4
team 0, squad 1, group 5, esc_lager5
team 0, squad 1, group 5, esc_lager6
team 0, squad 1, group 5, esc_lager7
team 0, squad 1, group 5, esc_wolf
team 0, squad 1, group 0, esc_vagon_wounded
team 0, squad 0, group 0, esc_bd__m_dog_e_0008
team 0, squad 0, group 0, esc_bd_m_dog_e_0009
team 0, squad 0, group 0, esc_bd__m_dog_e_0010
team 0, squad 0, group 0, esc_bd__m_dog_e_0011
team 0, squad 0, group 0, esc_bd__m_dog_e_0012
team 0, squad 0, group 0, esc_bd__m_dog_e_0013
team 0, squad 0, group 0, esc_bd__m_boar_e_0006
team 0, squad 0, group 0, esc_bd__m_boar_e_0007
team 0, squad 0, group 0, esc_bd__m_boar_e_0008
team 0, squad 1, group 0, esc_novice_attacker1
team 0, squad 1, group 0, esc_novice_attacker2
team 0, squad 1, group 0, esc_novice_attacker3
team 0, squad 1, group 3, esc_factory_bandit1
team 0, squad 1, group 3, esc_factory_prisoner_guard
team 0, squad 1, group 3, esc_factory_bandit3
team 0, squad 1, group 3, esc_factory_bandit6
team 0, squad 1, group 3, esc_factory_bandit5
team 0, squad 1, group 3, esc_factory_bandit4
team 0, squad 1, group 3, esc_factory_bandit_7
team 0, squad 1, group 21, esc_gar_bandit1
team 0, squad 1, group 21, esc_gar_bandit2
team 0, squad 1, group 0, esc_fox
team 0, squad 1, group 2, esc_bridge_soldier1
team 0, squad 1, group 2, esc_bridge_soldier2
team 0, squad 1, group 2, esc_bridge_soldier3
team 0, squad 1, group 2, esc_bridge_soldier4
team 0, squad 1, group 2, esc_bridge_soldier5
team 0, squad 1, group 6, esc_specnaz1
team 0, squad 1, group 6, esc_specnaz2
team 0, squad 1, group 6, esc_specnaz3
team 0, squad 1, group 6, esc_specnaz4
team 0, squad 1, group 6, esc_specnaz5
team 0, squad 1, group 6, esc_specnaz6
team 0, squad 1, group 1, esc_blokpost_soldier1
team 0, squad 1, group 1, esc_blokpost_soldier2
team 0, squad 1, group 1, esc_blokpost_soldier3
team 0, squad 1, group 1, esc_blokpost_soldier4
team 0, squad 1, group 1, esc_blokpost_soldier5
team 0, squad 1, group 1, esc_blokpost_soldier6
team 0, squad 1, group 1, esc_blokpost_soldier7
team 0, squad 1, group 1, esc_blokpost_soldier8
team 0, squad 1, group 1, esc_blokpost_soldier9
team 0, squad 1, group 1, esc_blokpost_commander
team 0, squad 1, group 5, esc_stalker_fanat
team 0, squad 1, group 4, esc_killer1
team 0, squad 1, group 4, esc_killer2
team 0, squad 1, group 4, esc_killer3
team 0, squad 1, group 4, esc_killer4
team 0, squad 1, group 4, esc_killer6
team 0, squad 1, group 4, esc_killer7
team 0, squad 1, group 4, esc_killer8
team 0, squad 1, group 0, esc_stalker_corpse
team 0, squad 0, group 0, esc_flesh_normal
team 0, squad 1, group 14, esc_dog_swarm_0001
team 0, squad 1, group 14, esc_dog_swarm_0002
team 0, squad 1, group 14, esc_dog_swarm_0004
team 0, squad 1, group 14, esc_dog_swarm_0007
team 0, squad 0, group 0, esc_flesh_normal_0000
team 0, squad 0, group 0, esc_flesh_normal_0004
team 0, squad 0, group 0, esc_flesh_normal_0008
team 0, squad 1, group 0, esc_tutorial_dead_novice
team 0, squad 1, group 0, esc_provodnik
team 0, squad 0, group 0, esc_m_crow
team 0, squad 0, group 0, esc_m_crow_0000
team 0, squad 0, group 0, esc_m_crow_0001
team 0, squad 0, group 0, esc_m_crow_0002
team 0, squad 0, group 0, esc_m_crow_0003
team 0, squad 0, group 0, esc_m_crow_0004
team 0, squad 0, group 0, esc_m_crow_0005
team 0, squad 0, group 0, esc_m_crow_0006
team 0, squad 0, group 0, esc_m_crow_0007
team 0, squad 0, group 0, esc_m_crow_0008
team 0, squad 0, group 0, esc_m_crow_0009
team 0, squad 0, group 0, esc_m_crow_0010
team 0, squad 0, group 0, esc_m_crow_0011
team 0, squad 0, group 0, esc_m_crow_0012
team 0, squad 0, group 0, esc_m_crow_0013
team 0, squad 0, group 0, esc_m_crow_0014
team 0, squad 0, group 0, esc_m_crow_0015
team 0, squad 0, group 0, esc_m_crow_0016
team 0, squad 0, group 0, esc_m_crow_0017
team 0, squad 0, group 0, esc_m_crow_0018
team 0, squad 0, group 0, esc_m_crow_0019
team 0, squad 0, group 0, esc_m_crow_0020
team 0, squad 0, group 0, esc_m_crow_0021
team 0, squad 0, group 0, esc_m_crow_0022
team 0, squad 0, group 0, esc_m_crow_0023
team 0, squad 0, group 0, esc_m_crow_0024
team 0, squad 0, group 0, esc_m_crow_0025
team 0, squad 0, group 0, esc_m_crow_0026
team 0, squad 0, group 0, esc_m_crow_0027
team 0, squad 0, group 0, esc_m_crow_0028
team 0, squad 0, group 0, esc_m_crow_0029
team 0, squad 0, group 0, esc_m_crow_0030
team 0, squad 0, group 0, esc_m_crow_0031
team 0, squad 0, group 0, esc_m_crow_0032
team 0, squad 0, group 0, esc_m_crow_0033
team 0, squad 0, group 0, esc_m_crow_0034
team 0, squad 0, group 0, esc_m_crow_0035
team 0, squad 0, group 0, esc_m_crow_0036
team 0, squad 0, group 0, esc_m_crow_0037
team 0, squad 0, group 0, esc_m_crow_0038
team 0, squad 0, group 0, esc_m_crow_0039
team 0, squad 0, group 0, esc_m_crow_0040
team 0, squad 0, group 0, esc_m_crow_0041
team 0, squad 0, group 0, esc_m_crow_0042
team 0, squad 0, group 0, esc_m_crow_0043
team 0, squad 0, group 0, esc_m_crow_0044
team 0, squad 0, group 0, esc_m_crow_0045
team 0, squad 0, group 0, esc_m_crow_0046
team 0, squad 0, group 0, esc_m_crow_0047
team 0, squad 0, group 0, esc_m_crow_0048
team 0, squad 0, group 0, esc_m_crow_0049
team 0, squad 0, group 0, esc_m_crow_0050
team 0, squad 0, group 0, esc_m_crow_0051
team 0, squad 0, group 0, esc_m_crow_0052
team 0, squad 0, group 0, esc_m_crow_0053
team 0, squad 0, group 0, esc_dog_weak
team 0, squad 0, group 0, esc_dog_weak_0000
team 0, squad 0, group 0, esc_dog_weak_0001
team 0, squad 0, group 0, esc_dog_weak_0003
team 0, squad 0, group 0, esc_dog_weak_0004
team 0, squad 1, group 15, esc_dog_weak_0002
team 0, squad 1, group 15, esc_dog_weak_0006
team 0, squad 1, group 15, esc_dog_weak_0007
team 0, squad 0, group 0, esc_stalker_corps1
team 0, squad 0, group 0, esc_stalker_corps1_0000
team 0, squad 0, group 0, esc_stalker_corps1_0001
team 0, squad 0, group 0, esc_shustryi
team 0, squad 0, group 0, esc_stalker
team 0, squad 1, group 25, esc_boar_weak_0001
team 0, squad 1, group 25, esc_boar_weak_0002
team 0, squad 1, group 0, esc_trup_bratka
team 0, squad 0, group 0, esc_boar_weak_0006
team 0, squad 1, group 22, esc_dog_weak_0009
team 0, squad 1, group 22, esc_dog_weak_0010
team 0, squad 1, group 22, esc_dog_weak_0011
team 0, squad 1, group 22, esc_dog_weak_0014
team 0, squad 1, group 22, esc_dog_weak_0015
team 0, squad 1, group 22, esc_flesh_weak_0000
team 0, squad 1, group 22, esc_boar_weak_0004
team 0, squad 11, group 11, esc_dog_strong
team 0, squad 11, group 12, esc_pseudodog_weak
team 0, squad 0, group 0, esc_flesh_normal_0001
team 0, squad 11, group 10, esc_dog_normal
team 0, squad 11, group 10, esc_dog_normal_0000
team 0, squad 1, group 2, esc_bridge_soldier1_0000
team 0, squad 0, group 0, esc_stalker_0000
team 0, squad 0, group 0, esc_trup_scene
team 0, squad 1, group 22, esc_dog_weak_0012
team 0, squad 1, group 22, esc_dog_weak_0013
team 0, squad 0, group 0, esc_pseudodog_strong
team 0, squad 0, group 0, esc_dog_weak_0005
team 0, squad 0, group 0, esc_dog_weak_0008
team 0, squad 0, group 0, esc_dog_weak_0016
team 0, squad 0, group 0, esc_dog_normal_0001
team 0, squad 0, group 0, esc_dog_weak_0017
team 0, squad 0, group 0, esc_dog_weak_0018
team 0, squad 0, group 0, esc_dog_weak_0019
team 0, squad 0, group 0, esc_dog_weak_0020
team 0, squad 0, group 0, esc_dog_weak_0021
team 0, squad 0, group 0, esc_dog_weak_0022
team 0, squad 0, group 0, esc_dog_weak_0023
team 0, squad 0, group 0, esc_dog_weak_0024
team 0, squad 0, group 0, esc_dog_weak_0025
team 0, squad 0, group 0, esc_dog_weak_0026
team 0, squad 0, group 0, esc_dog_weak_0027
team 0, squad 0, group 0, esc_dog_weak_0028
team 0, squad 0, group 0, esc_dog_weak_0029
team 0, squad 0, group 0, esc_dog_weak_0030
team 0, squad 0, group 0, esc_dog_weak_0031
team 0, squad 0, group 0, esc_dog_weak_0032
team 0, squad 1, group 22, esc_boar_weak_0000
team 0, squad 1, group 22, esc_flesh_weak_0001
team 0, squad 0, group 0, esc_boar_weak
team 0, squad 0, group 0, esc_boar_weak_0003
team 0, squad 5, group 0, doktor1
team 4, squad 6, group 3, val_bandit_krisyk
team 0, squad 1, group 2, amk_embankment_soldat1
team 0, squad 1, group 2, amk_embankment_soldat2
team 0, squad 1, group 2, amk_embankment_soldat3
team 0, squad 1, group 2, amk_embankment_soldat4
team 0, squad 1, group 2, amk_embankment_soldat5
team 0, squad 0, group 0, esc_kostya
team 0, squad 0, group 0, esc_akim
team 0, squad 0, group 0, esc_actor_0001
team 0, squad 0, group 0, esc_zvezdochet
team 8, squad 0, group 0, esc_arhara_stalker_zombied
team 8, squad 0, group 0, esc_arhara_stalker_zombied1
team 0, squad 1, group 2, esc_proval_soldier1
team 0, squad 1, group 2, esc_proval_soldier2
team 0, squad 1, group 2, esc_proval_soldier3
team 0, squad 1, group 2, esc_proval_soldier4
team 0, squad 1, group 2, esc_pantera_zadan_soldier
team 0, squad 0, group 0, zvezd_after_warl
team 0, squad 6, group 1, esc_kidalo
team 0, squad 1, group 5, ens_desant1_vert2
team 2, squad 6, group 1, ens_desant2_vert2
team 2, squad 6, group 1, ens_desant3_vert2
team 2, squad 6, group 1, ens_desant4_vert2
team 2, squad 6, group 1, ens_desant5_vert2
team 0, squad 1, group 5, ens_desant1_vert1
team 2, squad 6, group 1, ens_desant2_vert1
team 2, squad 6, group 1, ens_desant3_vert1
team 2, squad 6, group 1, ens_desant4_vert1
team 2, squad 6, group 1, ens_desant5_vert1
team 0, squad 0, group 0, esc_trupak_antenna
team 0, squad 5, group 4, esc_hunter_zaschita_1
team 0, squad 5, group 4, esc_hunter_zaschita_2
team 0, squad 5, group 4, esc_hunter_zaschita_3
team 0, squad 5, group 4, snip_esc1
team 0, squad 5, group 4, snip_esc2
team 0, squad 5, group 4, snip_esc3
team 0, squad 5, group 4, snip_esc4
team 0, squad 5, group 4, snip_esc5
team 0, squad 5, group 4, snip_esc6
team 0, squad 5, group 4, snip_esc7
team 0, squad 5, group 4, snip_esc8
team 0, squad 5, group 4, snip_esc9
team 0, squad 5, group 4, snip_esc10
team 0, squad 5, group 4, snip_esc11
team 0, squad 5, group 4, snip_esc12
team 0, squad 0, group 0, esc_banderos
team 0, squad 0, group 0, esc_dimorin
team 0, squad 0, group 0, esc_n6260
team 0, squad 0, group 0, esc_vergas
team 0, squad 0, group 0, esc_tirex
team 0, squad 0, group 0, esc_wawka
team 0, squad 1, group 3, kordon_bandit_podmoga1
team 0, squad 1, group 3, kordon_bandit_podmoga2
team 0, squad 1, group 3, kordon_bandit_podmoga3
team 0, squad 1, group 3, kordon_bandit_podmoga4
team 0, squad 5, group 7, esc_pantera_bomba
team 0, squad 0, group 0, esc_father_pant
team 0, squad 1, group 3, esc_foto_muzhik
team 0, squad 1, group 3, zapasnoy_foto_muzhik
team 0, squad 1, group 5, esc_stalk_shuher
team 0, squad 1, group 3, escape_sniper1
team 0, squad 1, group 3, escape_sniper2
team 0, squad 1, group 3, escape_sniper3
team 0, squad 1, group 3, escape_sniper4
team 0, squad 1, group 3, escape_sniper5
importing alife objects from file alife_l10u_bunker.ltx...
team 0, squad 5, group 0, stalk_radist
team 0, squad 1, group 3, bunker_last1
team 0, squad 1, group 3, bunker_last2
team 0, squad 1, group 3, bunker_last3
team 0, squad 1, group 3, bunker_last4
team 0, squad 1, group 3, bunker_last5
team 0, squad 1, group 3, bunker_last6
team 0, squad 0, group 0, bunker_kluk
team 0, squad 0, group 0, ecolog_dead_bunker1
team 0, squad 0, group 0, ecolog_dead_bunker2
team 0, squad 0, group 0, dead_military_bunker1
team 0, squad 0, group 0, dead_military_bunker2
team 0, squad 2, group 8, ecolog_wound_bunker
team 0, squad 0, group 0, bunker_bloodsucker_strong1
team 0, squad 0, group 0, bunker_bloodsucker_strong2
team 0, squad 0, group 0, bunker_bloodsucker_strong3
team 0, squad 0, group 0, bunker_bloodsucker_strong4
team 0, squad 0, group 0, bunker_bloodsucker_strong5
team 0, squad 0, group 0, bunker_bloodsucker_strong6
team 0, squad 0, group 0, bunker_bloodsucker_strong7
team 0, squad 0, group 0, bunker_burer_strong1
team 0, squad 0, group 0, bunker_burer_strong2
team 0, squad 0, group 0, bunker_burer_strong3
team 0, squad 0, group 0, bunker_burer_strong4
team 0, squad 0, group 0, bunker_kontr_strong1
team 0, squad 0, group 0, bunker_kontr_strong2
team 0, squad 0, group 0, bunker_kontr_strong3
team 0, squad 1, group 0, radar_monolit_dead
team 0, squad 0, group 0, bun_stalker_monolith
team 0, squad 0, group 0, bun_stalker_monolith_0000
team 0, squad 0, group 0, bun_stalker_monolith_0001
team 0, squad 0, group 0, bun_stalker_monolith_0005
team 0, squad 0, group 0, bun_stalker_monolith_0006
team 0, squad 0, group 0, bun_stalker_monolith_0007
team 0, squad 0, group 0, bun_stalker_monolith_0008
team 0, squad 0, group 0, bun_stalker_monolith_0009
team 0, squad 0, group 0, bun_stalker_monolith_0010
team 0, squad 0, group 0, bun_stalker_monolith_0011
team 0, squad 0, group 0, bun_stalker_monolith_0012
team 0, squad 0, group 0, bun_stalker_monolith_0013
team 0, squad 0, group 0, bun_stalker_monolith_0014
team 0, squad 0, group 0, bun_stalker_monolith_0015
team 0, squad 0, group 0, bun_stalker_monolith_0016
team 0, squad 0, group 0, bun_stalker_monolith_0017
team 0, squad 0, group 0, bun_stalker_monolith_0018
team 0, squad 0, group 0, bun_stalker_monolith_0019
team 0, squad 0, group 0, bun_stalker_monolith_0020
team 0, squad 0, group 0, bun_stalker_monolith_0021
team 0, squad 0, group 0, bun_stalker_monolith_0022
team 0, squad 0, group 0, bun_stalker_monolith_0023
team 0, squad 0, group 0, bun_stalker_monolith_0002
team 0, squad 0, group 0, bun_stalker_monolith_0003
team 0, squad 0, group 0, bun_stalker_monolith_0004
team 0, squad 0, group 0, bun_stalker_monolith_0024
team 0, squad 0, group 0, bun_stalker_monolith_0025
team 0, squad 0, group 0, bun_stalker_monolith_0026
team 0, squad 0, group 0, bun_stalker_monolith_0027
team 0, squad 0, group 0, bun_stalker_monolith_0028
team 0, squad 0, group 0, bun_bloodsucker_strong
team 0, squad 0, group 0, bun_bloodsucker_strong_0000
team 0, squad 0, group 0, bun_bloodsucker_strong_0001
importing alife objects from file alife_marsh.ltx...
team 0, squad 5, group 4, stalker_marsh_sysh
team 0, squad 5, group 4, marsh_sych_stalk1
team 0, squad 5, group 4, marsh_sych_stalk2
team 0, squad 5, group 4, marsh_sych_stalk3
team 0, squad 5, group 4, marsh_sych_stalk4
team 0, squad 1, group 3, marsh_kosoi_shesterka1
team 0, squad 1, group 3, marsh_kosoi_shesterka2
team 0, squad 1, group 3, marsh_kosoi_shesterka3
team 0, squad 1, group 3, marsh_kosoi_shesterka4
team 0, squad 1, group 3, marsh_kosoi_shesterka5
team 0, squad 1, group 3, marsh_kosoi_shesterka6
team 0, squad 1, group 3, marsh_kosoi_shesterka7
team 0, squad 1, group 3, marsh_kosoi_shesterka8
team 0, squad 1, group 3, marsh_kosoi_shesterka9
team 0, squad 1, group 3, marsh_kosoi_shesterka10
team 0, squad 1, group 3, marsh_kosoi_shesterka11
team 0, squad 1, group 3, marsh_kosoi_shesterka12
team 0, squad 1, group 3, marsh_kosoi
team 0, squad 1, group 3, marsh_kosoi_body1
team 0, squad 1, group 3, marsh_kosoi_body2
team 0, squad 1, group 3, boloto_sniper1
team 0, squad 0, group 0, marsh_udav
team 0, squad 1, group 3, marsh_atakker_vert_bandit1
team 0, squad 1, group 3, marsh_atakker_vert_bandit2
team 0, squad 1, group 3, marsh_atakker_vert_bandit3
team 0, squad 1, group 3, marsh_atakker_vert_bandit4
team 0, squad 1, group 3, marsh_atakker_vert_bandit5
team 0, squad 1, group 3, marsh_atakker_vert_bandit6
team 0, squad 1, group 3, marsh_atakker_vert_bandit7
team 0, squad 1, group 3, marsh_atakker_vert_bandit8
team 0, squad 0, group 0, veh_car_baggi
team 0, squad 0, group 0, marsh_stalker_burer3
team 0, squad 5, group 7, marsh_pantera
team 0, squad 1, group 5, marsh_stalker_burer1
team 0, squad 1, group 5, marsh_stalker_burer2
team 0, squad 0, group 0, marsh_arhara_controller
team 0, squad 0, group 0, boloto_provodnik
team 0, squad 5, group 0, mitya
team 0, squad 5, group 0, grab_stal1
team 0, squad 5, group 0, grab_stal2
team 0, squad 5, group 0, grab_stal3
team 0, squad 5, group 0, grab_stal4
team 0, squad 5, group 0, grab_stal5
team 0, squad 5, group 0, brat_luis
team 0, squad 5, group 0, brat_luis_ohr1
team 0, squad 5, group 0, brat_luis_ohr2
team 0, squad 5, group 0, brat_luis_ohr3
team 0, squad 5, group 0, brat_luis_ohr4
team 0, squad 5, group 0, brat_luis_ohr5
team 0, squad 5, group 0, blizn_krug1
team 0, squad 5, group 0, blizn_krug2
team 0, squad 0, group 0, blizn_krug_dead
team 0, squad 5, group 4, kot
team 0, squad 0, group 0, bloodsucker_effector_marsh2
team 0, squad 0, group 0, bloodsucker_effector_marsh3
team 0, squad 5, group 4, marsh_dan
team 0, squad 5, group 4, marsh_ohotnik1
team 0, squad 5, group 4, marsh_ohotnik2
team 0, squad 5, group 4, marsh_ohotnik3
team 0, squad 5, group 4, marsh_ohotnik4
team 0, squad 5, group 4, marsh_ohotnik5
team 0, squad 5, group 0, ferma_band1
team 0, squad 5, group 0, ferma_band2
team 0, squad 5, group 0, ferma_band3
team 0, squad 5, group 0, ferma_band4
team 0, squad 5, group 0, ferma_band5
team 0, squad 5, group 0, ferma_band6
team 0, squad 5, group 0, ferma_band7
team 0, squad 5, group 0, kashei
team 0, squad 5, group 0, snip_marsh1
team 0, squad 5, group 0, snip_marsh2
team 0, squad 5, group 0, snip_marsh3
team 0, squad 5, group 0, snip_marsh4
team 0, squad 5, group 0, snip_marsh5
team 0, squad 5, group 0, snip_marsh6
team 0, squad 5, group 0, snip_marsh7
team 0, squad 0, group 0, marsh_controller
team 0, squad 5, group 0, kalmyak
team 0, squad 5, group 0, kalmyak_napar1
team 0, squad 5, group 0, kalmyak_napar2
team 0, squad 5, group 0, kalmyak_napar3
team 0, squad 0, group 0, bloodsucker_effector_marsh
team 0, squad 5, group 0, marsh_sniper
team 0, squad 5, group 0, dyak
team 0, squad 5, group 0, esc_saha
team 0, squad 5, group 0, nebo_exit1
team 0, squad 5, group 0, nebo_exit2
team 0, squad 5, group 0, nebo_exit3
team 0, squad 5, group 0, clear_scy_leader
team 0, squad 5, group 0, baza_nebo1
team 0, squad 5, group 0, baza_nebo2
team 0, squad 5, group 0, baza_nebo3
team 0, squad 5, group 0, baza_nebo4
team 0, squad 5, group 0, baza_nebo5
team 0, squad 5, group 0, baza_nebo6
team 0, squad 5, group 0, baza_nebo7
team 0, squad 5, group 0, baza_nebo8
team 0, squad 5, group 0, baza_nebo9
team 0, squad 5, group 0, baza_nebo10
team 0, squad 5, group 0, baza_nebo11
team 0, squad 5, group 0, baza_nebo12
team 0, squad 5, group 0, baza_nebo13
team 0, squad 5, group 0, agr_nebo_trader
team 8, squad 8, group 1, marsh_barman
importing alife objects from file alife_l12u_control_monolith.ltx...
